% Model:              example_comsol.mph
% Version:            COMSOL 6.0.0.318
% Date:               Sep 14 2023, 09:38
% Dimension:          3
% Nodes:              12760
% Expressions:        1
% Description:        Electric potential
% Length unit:        µm
% x                       y                        z                        V (mV)
35.13856830547925         59.88895311306578        51.46904284805657        0.11328293018651397
10.38674719509874         62.499999999999986       50.22183100343133        0.1399078383905237
11.958507338128074        62.103564789781835       44.7265173742293         0.1699252364487904
14.611437192853247        58.345998120703115       43.679048011209645       0.18647543208672304
18.235857316128413        62.88412166688224        41.95943694604927        0.1762880198649163
25.48886033767153         61.40818194846577        39.71587350573725        0.1821801260438051
21.635895994442322        56.205450518844295       41.45701084341907        0.19758385776801915
28.93943158320446         60.759302075377185       46.50348374168775        0.14249577780403658
20.01296136177756         75.46600953050779        63.845590572975894       0.059893504142751526
27.482796104183663        71.66430803965066        51.00967854882057        0.09677550316449958
17.114236143371457        68.74999999999997        47.17301517577418        0.12999921208104667
16.082346275808682        74.99999999999999        50.28208081180999        0.09742789531113388
13.744921543854055        66.84219781829607        54.71374097912921        0.10775434833039514
23.02683386328796         64.75465103768859        46.838249458730964       0.13835337302292156
30.963882294227385        64.04185933919737        54.88419530950868        0.09914653347856489
24.530469129694307        66.23253054144668        64.47221627808868        0.07282151149335948
8.806537949834828         58.8185186244111         55.349952462706746       0.12337810360249075
16.4300333992251          65.26860415075438        60.82635685338824        0.08876236948304753
13.435592948768448        60.865234968509114       54.99216658483034        0.11977319442044053
13.790693960035593        49.99999999999998        41.486185772280834       0.23099652007883031
4.776229525226516         49.99999999999998        60.71742989586001        0.1049470388968676
4.265758343959826         53.47337247363772        56.35514635665172        0.12471577526680923
3.320077607869301         52.73437499999999        46.759493375372294       0.18447371760265024
-2.3563530088869795       49.99999999999998        47.327579826081774       0.1819870884897672
37.63267554603165         49.99999999999997        42.85367775125236        0.1639210144388461
33.47877591566214         58.06947655653288        44.5373938628435         0.1497044893287146
37.26047305559227         54.034738278266424       48.04119152333217        0.13314462588729783
29.814325799107767        49.99999999999997        42.28497482646242        0.18956900899170445
20.223859507317332        58.237354150754385       66.80739875115088        0.07771357714269926
27.774568465958644        58.662208301508784       64.3358931209003         0.08016128985370628
20.209905746059786        49.99999999999998        37.845818267666736       0.24898269214637733
18.508414362583867        52.795478213933          40.251475238228075       0.22385431177163595
16.12400600792232         49.99999999999998        40.251699605343546       0.2383879565599632
2.734499866365012         51.806640624999986       50.49309550807455        0.15888780172938366
2.5851190143843588        53.61328124999999        52.92907692281726        0.14293935437508534
13.071084794659443        57.81249999999998        61.57060857896852        0.09778588382250136
7.4054830302953345        49.99999999999998        63.817590053682075       0.09345234278957568
9.603362317847406         54.575977314403865       64.77667075425367        0.08934521442835487
26.296261074185665        54.25232551884428        44.55305316977359        0.17423924745014133
23.958278218113925        49.99999999999998        42.77670658328172        0.20124296400644817
0.11878370537669047       49.99999999999998        47.66742149966377        0.17944058075200325
0.8415457066296317        49.99999999999998        51.62148807270599        0.15226033323218227
-1.995992616354969        49.99999999999998        49.40920875975968        0.16667438953228902
2.883880718345666         49.99999999999998        48.057114093331855       0.17627340289525947
14.773849050418816        54.192615873151745       43.27353657574375        0.20197635355349325
10.511567659768325        58.59374999999999        48.57051197791893        0.1585257230509609
17.84379101785443         54.62045235390164        43.8589474511838         0.19256556021481067
5.562380439926051         51.64810991231557        53.50605793256419        0.14040574148980808
7.708853410157945         53.54003906249999        49.26370663913381        0.16452934830053859
4.898325169119691         53.14941406249997        48.44650744134566        0.1712312829353744
15.120209173658006        49.99999999999998        42.848261063930444       0.21687913045849735
31.715958916147343        54.944476556532884       52.94619536966138        0.12071145934278307
18.368095084045084        59.97805207537718        49.91733897908752        0.1420838772236088
16.61696111532267         56.24999999999999        47.13877928448177        0.16824365435211475
